feature,pearson,p-value,distance_correlation
active_num_days,0.42323060508549915,6.448003294602379e-07,0.5767693949145009
active_avg_count,0.18073697418193765,0.04119205534421817,0.8192630258180623
active_sum_count,0.43444406703050775,2.995351059871048e-07,0.5655559329694922
problem_num_days,0.46956679580439664,2.2520865643683673e-08,0.5304332041956034
problem_avg_count,0.2442058463425214,0.005470141780489734,0.7557941536574786
problem_sum_count,0.42744125763612817,4.850611607734225e-07,0.5725587423638718
video_num_days,0.38939897500444415,5.54681294459135e-06,0.6106010249955558
video_avg_count,0.1379529714830157,0.12045097214977399,0.8620470285169843
video_sum_count,0.2921218386804074,0.0008203053598976229,0.7078781613195926
forum_num_days,0.21792184708384327,0.013470086376855428,0.7820781529161567
forum_avg_count,0.19930289314369118,0.024107455699799326,0.8006971068563088
forum_sum_count,0.21792184708384327,0.013470086376855428,0.7820781529161567
num_watched,0.32744278402875404,0.00016142133809435045,0.672557215971246
num_complete,0.3308627024784432,0.0001364181357489972,0.6691372975215568
num_incomplete,0.09798549191900228,0.27117762656887023,0.9020145080809977
complete_rate,0.30329555482840964,0.000501260474308959,0.6967044451715904
incomplete_rate,-0.0993652536256363,0.26445393949477963,1.0993652536256362
watched_time_hour,0.3628473627086154,2.5621919356127174e-05,0.6371526372913846
watched_time_weekday,0.11014517402978836,0.21582893995715358,0.8898548259702116
seek_video_sum,0.28589426568225546,0.00107034101889327,0.7141057343177446
seek_video_avg,0.18902424711437676,0.03260696484609314,0.8109757528856232
pause_video_sum,0.35278210812744426,4.422297913009369e-05,0.6472178918725557
pause_video_avg,0.2758017402179376,0.0016266766186208374,0.7241982597820624
stop_video_sum,0.11440993980160448,0.19846752724981362,0.8855900601983955
stop_video_avg,-0.037312907291167347,0.675836095448285,1.0373129072911673
video_forward_seek_sum,0.22646582367322093,0.010154553412429216,0.7735341763267791
video_forward_seek_avg,0.17249576697045282,0.051529563275771254,0.8275042330295472
video_backward_seek_sum,0.2180419116038041,0.013417623462623542,0.7819580883961958
video_backward_seek_avg,0.11850055202335351,0.18278522725240604,0.8814994479766465
video_pause_forward_seek_sum,0.24888346772229566,0.004612904053253943,0.7511165322777044
video_pause_forward_seek_avg,0.21949313303018042,0.012797476154737301,0.7805068669698196
video_pause_backward_seek_sum,0.37713358798979146,1.1435755311413266e-05,0.6228664120102085
video_pause_backward_seek_avg,0.39095846509485216,5.048709026736011e-06,0.6090415349051479
video_stop_backward_seek_sum,-0.010667833022155774,0.9048695927185153,1.0106678330221557
video_stop_backward_seek_avg,-0.04329291789497096,0.6275159048443415,1.043292917894971
all_type_video_forward_seek_sum,0.2759426106294698,0.0016173725526107243,0.7240573893705302
all_type_video_forward_seek_avg,0.23295465744247257,0.008139267213187416,0.7670453425575274
all_type_video_backward_seek_sum,0.26962499509958415,0.002085749843869355,0.7303750049004158
all_type_video_backward_seek_avg,0.19240434792911415,0.029568359881076534,0.8075956520708858
all_type_video_seek_sum,0.28537157525505014,0.001094213448808475,0.7146284247449499
all_type_video_seek_avg,0.23920415460133318,0.006541371621604866,0.7607958453986668
video_pause_sum,0.3037183350830302,0.0004918143853669591,0.6962816649169699
video_pause_avg,0.2831666112268509,0.001200368416799646,0.7168333887731491
video_stop_sum,0.11468835641175738,0.19737027285326628,0.8853116435882427
video_stop_avg,-0.034506300162099456,0.6989933226269067,1.0345063001620995
video_play_sum,0.2963357859715239,0.0006828180430134071,0.7036642140284761
video_play_avg,0.2450200128985771,0.005311423615424439,0.7549799871014229
video_events_sum,0.30010602498714073,0.0005780921902448666,0.6998939750128592
video_events_avg,0.2585215681847935,0.0032149238626332606,0.7414784318152066
mt_practice_sum,0.303220907448353,0.0005029455616581325,0.696779092551647
mt_unit_sum,0.40984351583551154,1.5542784027734712e-06,0.5901564841644884
mt_online_num_day,-0.044745494785651055,0.6160032949521361,1.0447454947856512
mt_online_practice_num_day,0.4567278651143469,5.999674530243816e-08,0.5432721348856531
hw_mean,0.6200429313743587,5.979195847529082e-15,0.37995706862564127
qz_mean,0.5905557896948694,2.1845313051740112e-13,0.40944421030513056
